,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,Keyword,ID
5353,1.97e+18,10/9/2025 0:54,8,maling ketangkap warga dibawa ke polsek malah disuruh dilepas oleh pakpol viral di sosial media oknum polisi diduga meminta pelaku pencurian motor dilepas di cikarang utara ramai di instagram wanita penggiat medsos cikarang utara kabupaten bekasi adanya unggahan video via,1.97e+18,,,in,0,1,3,https://x.com/undefined/status/1965579492350702044,3238330499.0,Polisi,5354
5354,1.97e+18,10/9/2025 0:53,10,you any second now kemenkeu pada menangis karena jasa stop it sri naikn gaji sampai tinggi dengan alasan biar tidak korupsi nyatanya ada gayus gayus dan lihat itu becuk seperti gaji tinggi polisi versus satpam baca dari kinerjanya,1.97e+18,https://pbs.twimg.com/media/G0cj-ChbgAA5OgU.jpg,,in,0,1,3,https://x.com/undefined/status/1965579457797996772,23343960.0,Polisi,5355
5355,1.97e+18,10/9/2025 0:53,0,mereka merekalah yang memperkuat dan mempercepat kehancuran di republik ini kok sebuta dan setuli itu presiden prabowo apa sepenakut itukah macam asia yang di tuntut ganti kapolri bubarkan polisi makzulkan gibran wapres ilegal,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965579364059492359,9e+17,Polisi,5356
5356,1.97e+18,10/9/2025 0:53,0,protes di nepal kok ngeri you semoga polisi yang luka saat menghadapi massa yang protes segera mendapatkan kenaikan pangkat,1.97e+18,,PresidenKopi,in,0,0,0,https://x.com/undefined/status/1965579333654941742,1.75e+18,Polisi,5357
5357,1.97e+18,10/9/2025 0:52,0,kejahatan jalanan maupun potensi gangguan kamtibmas lainnya kehadiran polisi di lapangan diharapkan memberi rasa aman dan nyaman bagi masyarakat,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965579212640977352,1.72e+18,Polisi,5358
5358,1.97e+18,10/9/2025 0:52,0,polisipolisi muda ada yang main kiss tidak sih kalau ada lihat new overhauled instansi kamu pea semua tawa (laugh),1.97e+18,,,in,0,1,0,https://x.com/undefined/status/1965579069405413559,1.95e+18,Polisi,5359
5359,1.97e+18,10/9/2025 0:52,0,mereka totaliter polisi menembak mati demonstran maka dibalas dengan dijarah sebarakbaraknya,1.97e+18,,PresidenKopi,in,0,0,0,https://x.com/undefined/status/1965579009485615405,4858622731.0,Polisi,5360
5360,1.97e+18,10/9/2025 0:50,3,no kalau bapak polisi operasi begini kan enak tidak lebai kalau lihat buserl orang lagi tidur tidak berdaya masih saja kalau ini lihat surat dulu cek barbuk di video,1.97e+18,,kimi198021,in,0,1,0,https://x.com/undefined/status/1965578705998418015,1.16e+18,Polisi,5361
5361,1.97e+18,10/9/2025 0:50,3395,dih kamu tidak tahu you kan memang polisi gabung sama demonstran kali tapi tidak pakai seragam hanya bermodal kaos hitam,1.97e+18,https://pbs.twimg.com/ext_tw_video_thumb/1965578573626179587/pu/img/w3-rbB3BG14BRkYH.jpg,,in,156,337,1507,https://x.com/undefined/status/1965578697278370196,1.28e+18,Polisi,5362
5362,1.97e+18,10/9/2025 0:50,25,polres manggarai tetapkan tersangka kasus penganiayaan di antaranya polisi,1.97e+18,,mcdistressed,in,0,0,2,https://x.com/undefined/status/1965578641355751469,1.26e+18,Polisi,5363
5363,1.97e+18,10/9/2025 0:50,0,perkuat silaturahmi polisi dan ojol olahraga hingga makan bersama di polda riau pekanbaru suasana hangat dan penuh kebersamaan tampak di halaman mapolda riau selasa ratusan pengemudi ojek daring ojol berkumpul bersama jajaran kepolisian daerah polda riau untu,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965578562079273320,1.46e+18,Polisi,5364
5364,1.97e+18,10/9/2025 0:50,1,terpantau pos polisi sudah kinclong pos polisi enggak pernah dipakai saja gercep stnk ku new overhauled sudah hampir setahun tidak jadi jadi bayar telat dikit denda giliran nyetak stnk tinggal ngeprint doang lambat sangat,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965578504768245800,476860740.0,Polisi,5365
5365,1.97e+18,10/9/2025 0:50,1,nepal semakin tidak terkendali di tengah aksi protes besarbesaran yang menewaskan orang massa dilaporkan menyerang kantor polisi sejumlah fasilitas dirusak dan senjata laras panjang yang tersimpan di dalam kantor berhasil dijarah massa,1.97e+18,,PolsekTRjogja,in,0,0,0,https://x.com/undefined/status/1965578487613542853,1.1e+18,Polisi,5366
5366,1.97e+18,10/9/2025 0:49,6,calon hakim agung goblok mental koruptor ternyata tidak tahu itu maling ayam belum diserahkan ke polisi sudah di buat bonyok duluan lah ini jelas kena over the top harusnya serahin ke masyarakat biar di bonyokin dulu masa baru pakai baju sama borgol tidak boleh dasar anjing kamu,1.97e+18,,spesdelune,in,0,1,0,https://x.com/undefined/status/1965578367631315349,1.8e+18,Polisi,5367
5367,1.97e+18,10/9/2025 0:47,0,masalahnya yang sarjana tidak mau jadi polisi kebanyakan mahasiswa itu rajin baca jancuk,1.97e+18,,gaadakelebihan,in,0,0,0,https://x.com/undefined/status/1965577862054105474,1.15e+18,Polisi,5368
5368,1.97e+18,10/9/2025 0:46,0,polisi nepal tahu mereka hidup pakai uang siapa tidak seperti polisi negara mana itu,1.97e+18,,B3doel___,in,0,0,0,https://x.com/undefined/status/1965577654377255101,1.53e+18,Polisi,5369
5369,1.97e+18,10/9/2025 0:45,0,temenku yang bilang polisi gajinya kecil sekarang pacaran sama polisi apa wonderful plot twist,1.97e+18,,controversweet,in,0,0,0,https://x.com/undefined/status/1965577451096125652,1.08e+18,Polisi,5370
5370,1.97e+18,10/9/2025 0:45,0,lho kok begitu sih polisi nepal harusnya kalian itu tidak punya pilihan si,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965577404757209449,1578222594.0,Polisi,5371
5371,1.97e+18,10/9/2025 0:45,0,kukar satuan polisi perairan dan udara scholastic assessment test polairud polres kutai kartanegara terus aktif menjalin kedekatan dengan masyarakat pesisir pada minggu lalu personel scholastic assessment test polairud melaksanakan kegiatan sambang dan tatap muka dengan warga nelayan di wilayah pesisir,1.97e+18,https://pbs.twimg.com/media/G0ciAUvbgAE-I7p.jpg,,in,0,0,0,https://x.com/undefined/status/1965577252382670929,1.65e+18,Polisi,5372
5372,1.97e+18,10/9/2025 0:45,0,kalau konoha tentara dan polisi nya jadi anjing penjaga pejabat,1.97e+18,,,in,0,2,0,https://x.com/undefined/status/1965577223525880180,1.18e+18,Polisi,5373
5373,1.97e+18,10/9/2025 0:45,265,polisi ini bukannya berbenah malah nangkep nangkepin warga,1.97e+18,https://pbs.twimg.com/amplify_video_thumb/1965574275638943744/img/bbn1OHRQB78JjleL.jpg,,in,3,15,99,https://x.com/undefined/status/1965577210816778661,1.4e+18,Polisi,5374
5374,1.97e+18,10/9/2025 0:44,0,sebagian polisi nepal mendukung demonstrasi sprtnya mereka setidaknya lulusan s1 dan ijazahnya asli,1.97e+18,https://pbs.twimg.com/media/G0ch5ieasAASvyY.png,kompascom,in,0,0,0,https://x.com/undefined/status/1965577037336416261,9.86e+17,Polisi,5375
5375,1.97e+18,10/9/2025 0:42,0,polisi indonesia suka jadi budak yang berduit,1.97e+18,,PresidenKopi,in,0,0,0,https://x.com/undefined/status/1965576495558283651,1.25e+18,Polisi,5376
5376,1.97e+18,10/9/2025 0:42,1,tni ke barak polisi humanis kalau tuntutan juga dibalik ke yang suka demo demo itu untuk melakukan demo atau kritik sesuai uu yang berlaku demo maksimal just a minute sore sudah bubar bukan hal yang mustahil tuntutan mereka bisa dikabulkan kalau menuntut tni ke barak polisi humanis tapi kelakuan,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965576480978858165,2446669640.0,Polisi,5377
5377,1.97e+18,10/9/2025 0:41,0,lulusan s1 tidak menjamin mereka tidak bertindak brutal sih lebih setuju kalau perekrutan polri dibikin seperti cpns tapi lebih khusus lagi dengan ujian fisik bisa meminimalisir perekrutan kkn dengan uang sogokan ratusan juta shg mereka tidak harus lagi kejar setoran korup untuk ngembaliin uang sogokan masuk polisi,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965576451065086462,2864302803.0,Polisi,5378
5378,1.97e+18,10/9/2025 0:41,0,ini kerja polisi tidak ada yang lebih benar apa,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965576418659913879,1.52e+18,Polisi,5379
5380,1.97e+18,10/9/2025 0:40,41,teman keluar of context papahku pensiunan polisi biasa saja hidupnya tidak seperti anak polisi lain,1.97e+18,,neVerAl0nely__,in,0,0,1,https://x.com/undefined/status/1965576147556876596,1.51e+18,Polisi,5381
5381,1.97e+18,10/9/2025 0:39,0,kemarin september adalah 13hari kematian affan pejabat sudah kembali unjuk arogan di jalan yang sipil berstrobo yang polisi pakai mobil samaran yang tni dengan pengawalan tidak tampak luka apalagi berduka tidak ada sesal karena bebal mengaktifkan bro waktu kemarahan,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965575854035173669,424166451.0,Polisi,5382
5382,1.97e+18,10/9/2025 0:38,1,di pikir pikir polisi nepal lebih waras otaknya,1.97e+18,,LexWu_13,in,0,0,0,https://x.com/undefined/status/1965575681900953669,466303602.0,Polisi,5383
5383,1.97e+18,10/9/2025 0:38,0,polisi untuk masyarakat masyarakat nepal,1.97e+18,,skuzskura,in,0,1,0,https://x.com/undefined/status/1965575536010506245,1.47e+18,Polisi,5384
5384,1.97e+18,10/9/2025 0:37,0,polisi mnachafua hewa you oksijeni bhana msije tena mahakamani saja hali you vikwapa vyao mbona hakusema mtoa taarifa,1.97e+18,,Kimberley_PS08,in,0,1,0,https://x.com/undefined/status/1965575279063277902,1.15e+18,Polisi,5385
5385,1.97e+18,10/9/2025 0:36,0,gedung dpr dibakar dan perdana menteri nepal telah mengundurkan diri menyusul kemarahan publik atas tewasnya orang dalam bentrokan antara polisi dan demonstran antikorupsi,1.97e+18,,PresidenKopi,in,0,0,0,https://x.com/undefined/status/1965575184066511352,3535316360.0,Polisi,5386
5386,1.97e+18,10/9/2025 0:36,0,kapan polisi patroli jalan kaki ya,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965575106299920727,1.38e+18,Polisi,5387
5387,1.97e+18,10/9/2025 0:36,0,demonstrasi dilindungi uu no offence tahun tentang kemerdekaan menyampaikan pendapat di muka umum dengan syarat pemberitahuan ke polisi aparat mungkin waspada karena demo bisa berujung kerusuhan seperti protes barubaru ini di jakarta akibat kematian sopir ojek daring yang,1.97e+18,https://pbs.twimg.com/media/G0cgA_nbgAIm98F.jpg,,in,0,0,0,https://x.com/undefined/status/1965575092794261884,1.65e+18,Polisi,5388
5388,1.97e+18,10/9/2025 0:35,0,beda polisi nepal jadi polisi lulus sesuai kapasitas dan kemampuan indonesia jadi polisi karena jual sawah tujuan mereka jadi polisi juga berbeda,1.97e+18,,tanyarlfes,in,0,0,0,https://x.com/undefined/status/1965574832139174065,54455727.0,Polisi,5389
5389,1.97e+18,10/9/2025 0:34,85,polisi disini you gebukin rakyatlah biar naik pangkat,1.97e+18,,,in,1,4,46,https://x.com/undefined/status/1965574635204022498,289712324.0,Polisi,5390
5390,1.97e+18,10/9/2025 0:34,2,mayat membusuk ditemukan di tesla milik penyanyi d4vd polisi cantonese exclamation lakukan penyelidikan,1.97e+18,,Ary_PrasKe2,in,0,1,0,https://x.com/undefined/status/1965574562252521514,1.8e+18,Polisi,5391
5391,1.97e+18,10/9/2025 0:34,0,bedanya polisi disana tidak jadi kacung penguasa,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965574457571025073,2240267444.0,Polisi,5392
5392,1.97e+18,10/9/2025 0:33,3,polisi sini akan gebuk gebuk your ndas,1.97e+18,,HildaNewton21,in,0,0,0,https://x.com/undefined/status/1965574404353786069,9.74e+17,Polisi,5393
5393,1.97e+18,10/9/2025 0:33,199,dpr didatangi mahasiswa sampaikan aspirasi tidak mau menemukan kalau frustrasi lalu ke jalan ada polisi brimob tambah demokratis ini negara tapi kalau mengomongkan tunjangan dpr langsung lengkap pada datang,1.97e+18,,,in,10,8,98,https://x.com/undefined/status/1965574392907256083,23772644.0,Polisi,5394
5394,1.97e+18,10/9/2025 0:33,0,polisi digaji buat apa,1.97e+18,,ARSIPAJA,in,0,0,0,https://x.com/undefined/status/1965574387798822914,1.57e+18,Polisi,5395
5395,1.97e+18,10/9/2025 0:33,0,hiya biar jual sawah all the way kebunya di pakai buat kuliah dulu baru jual lagih buat jadi polisi,1.97e+18,,wibisonoys,in,0,1,0,https://x.com/undefined/status/1965574353661407696,1.72e+18,Polisi,5396
5396,1.97e+18,10/9/2025 0:33,1,polisi indonesia resident advisor or nearest offer gelem ngeneki,1.97e+18,,controversweet,in,0,0,0,https://x.com/undefined/status/1965574314302079408,1.78e+18,Polisi,5397
5397,1.97e+18,10/9/2025 0:32,0,tuhkan pejabat itu harus pakai skck anjing biar tahu yang buronan polisi sama yang bukan,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965574180105331163,1.45e+18,Polisi,5398
5398,1.97e+18,10/9/2025 0:30,0,polisi nepal daripada digebukin massa mending aku gabung saja polisi indonesia dikit dikit gebuk flatulence blanked matcha serett pentungin orang demo semprot,1.97e+18,https://pbs.twimg.com/media/G0cewtTaMAAwdTK.jpg,,in,0,0,0,https://x.com/undefined/status/1965573593146048997,41824048.0,Polisi,5399
5399,1.97e+18,10/9/2025 0:30,1,harusnya polisi bawa bantal guling untuk menghadapi demontrans you,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965573523147223269,1.91e+18,Polisi,5400
5400,1.97e+18,10/9/2025 0:30,0,masa bersuara gaboleh kocak lagipula itu page pribadi anjir gila you syarat jadi polisi harus enggak punya akal sehat kingdom hearts ,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965573505023672742,1.17e+18,Polisi,5401
5401,1.97e+18,10/9/2025 0:30,2,saat itu polisi dan kpud nya lagi butuh uang kalau sudah begitu yang mustahil pun bisa dilakukan,1.97e+18,,kompascom,in,0,0,1,https://x.com/undefined/status/1965573443258384818,1.94e+18,Polisi,5402
5402,1.97e+18,10/9/2025 0:28,0,dari sisi keadilan memang sepantasnya harus sarjana dulu orang tua kuliahkan anaknya sudah tamat jadi pengangguran eehh ada yang baru tamat sama tahu tahu sudah kerja jadi polisi,1.97e+18,,geloraco,in,0,0,0,https://x.com/undefined/status/1965573136214360550,1.51e+18,Polisi,5403
5403,1.97e+18,10/9/2025 0:27,0,polisi lebay tahi,1.97e+18,,PresidenKopi,in,0,0,0,https://x.com/undefined/status/1965572757598732502,8.52e+17,Polisi,5404
5404,1.97e+18,10/9/2025 0:25,1,terus kalau sudah sarjana akan bagaimana pekok laksanakan saja tugas pengawasan dan desak pemerintah untuk mereformasi polisi mencopot kapolri dengan kandidat yang mumpuni apa hiya juga bisa dipercaya ngehex,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965572401661669758,1.14e+18,Polisi,5405
5405,1.97e+18,10/9/2025 0:25,0,perilaku tni ini sudah mencoreng marwah cyber kepolisian selain lompat pagar juga menunjukkan polisi siber tidak mampu menjalankan tugasnya dengan baik lucunya negara kita ini,1.97e+18,,sfruitnanas,in,0,0,0,https://x.com/undefined/status/1965572350856102188,2884451958.0,Polisi,5406
5406,1.97e+18,10/9/2025 0:25,22,polsek ranuyoso gelar program polisi ketok di pasar gedang wujudkan kamseltibcarlantas,1.97e+18,,controversweet,in,0,0,1,https://x.com/undefined/status/1965572346468868361,1.82e+18,Polisi,5407
5407,1.97e+18,10/9/2025 0:25,0,kok tidak pakai flatulence blanked mata you memang polisi sama tentara tidak diguyur dulu sama uang sebanyak mungkin biar jadi kacung pejabat,1.97e+18,,savicali,in,0,1,0,https://x.com/undefined/status/1965572332413706582,1.1e+18,Polisi,5408
5408,1.97e+18,10/9/2025 0:24,0,disini polisinya nganggep masyarakat itu musuh apalagi adik adik polisi that's ok brutal but awesome kontol,1.97e+18,,dailynangiss,in,0,0,0,https://x.com/undefined/status/1965572063936274924,1.54e+18,Polisi,5409
5409,1.97e+18,10/9/2025 0:24,0,polisi yang baik dia bertugas sebagai police bukan sebagai pematuh atasanpejabat dzalim,1.97e+18,,Gojekmilitan,in,0,0,0,https://x.com/undefined/status/1965571950979526674,233231041.0,Polisi,5410
5410,1.97e+18,10/9/2025 0:23,0,baru ketemu polisi pintar,1.97e+18,,PresidenKopi,in,0,0,0,https://x.com/undefined/status/1965571802056589770,9.12e+17,Polisi,5411
5411,1.97e+18,10/9/2025 0:23,0,you sepertinya kejadian nyata video ini viral sejak juli menunjukkan sopir bus hentikan mobil polisi di thinking out loud indonesia dilaporkan oleh media seperti tribun sumsel dan tiktok sebagai insiden asli bukan adegan film keren you,1.97e+18,,flnnch,in,0,0,0,https://x.com/undefined/status/1965571708347449505,1.1e+18,Polisi,5412
5412,1.97e+18,10/9/2025 0:22,0,hal yang tidak bisa dilakukan polisi indonesia,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965571669885677876,1.86e+18,Polisi,5413
5413,1.97e+18,10/9/2025 0:22,1,haha sopir bus itu legend berani berhenti mobil polisi yang ugalugalan dan marahin langsung plot twist di jalan thinking out loud indonesia kamu pikir ini benaran atau skenario,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965571593637421306,147534865.0,Polisi,5414
5414,1.97e+18,10/9/2025 0:22,0,no polisi seperti begini yang bagus arti rekening dia tidak gendut seperti disini you kan,1.97e+18,https://pbs.twimg.com/media/G0ccz4aboAAgYif.jpg,,in,0,0,0,https://x.com/undefined/status/1965571443389092282,1.14e+18,Polisi,5415
5415,1.96e+18,10/9/2025 0:21,0,polanya begitu begitu saja diteror palsu account ditangkap itu polisi pada tidak punya nyali kah buat teror langsung masih mau mengaman integritas yang receh itu cuih,1.97e+18,,ANI,in,0,0,0,https://x.com/undefined/status/1965571277386907683,1.67e+18,Polisi,5416
5416,1.97e+18,10/9/2025 0:21,3,polisi bebaskan empat warga pembawa bro molotov,1.97e+18,,controversweet,in,0,0,0,https://x.com/undefined/status/1965571180523626600,1584676190.0,Polisi,5417
5417,1.97e+18,10/9/2025 0:11,1,ungkap semua bagaimana polisi koleksi gentong babi tandain,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965568815183659368,9.24e+17,Polisi,5418
5418,1.97e+18,10/9/2025 0:11,0,harusnya di indonesia ada presiden honorer wakil rakyat honorer tentara honorer polisi honorer demikian tidak heran ada guru honorer bagaimana negeri ini menghancurkan dirinya sendiri tidak satupun pemimpin menyadari cacat bawaan ini walau sudah tahun merdeka katanya,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965568784707756527,1.25e+18,Polisi,5419
5419,1.97e+18,10/9/2025 0:10,0,polisi dan tentaranya ikutan demo makanya bisa cepat lengserin pemerintahannya,1.97e+18,,yat_ever,in,0,0,0,https://x.com/undefined/status/1965568429211222165,1.72e+18,Polisi,5420
5420,1.97e+18,10/9/2025 0:08,1,skor keberhasilan polisi indonesia polisi nepal,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965568115737329687,1.91e+18,Polisi,5421
5421,1.97e+18,10/9/2025 0:08,0,benar itu mencegah anggota polisi kerja nya pakai sistem kontrak gaji nya dibawah umr,1.97e+18,,yat_ever,in,0,1,0,https://x.com/undefined/status/1965568039400997362,1.72e+18,Polisi,5422
5422,1.97e+18,10/9/2025 0:07,0,dia bilang dia mau bawa kasus itu buat laporan ke polisi aku bilang saja aku tidak takut ibuprofen cewek aku bukan pedo juga karena jelas buktinya closed-circuit television itu jenisnya bisa mengeluarkan suaranya ada suara percakapan antara anak dan cewek aku itu,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965567834857287762,122265403.0,Polisi,5423
5423,1.96e+18,10/9/2025 0:06,0,wkwkwkkwkwkwk polisi indon mana bisa,1.97e+18,,dalilahadani,in,0,0,0,https://x.com/undefined/status/1965567607320576446,1.81e+18,Polisi,5424
5424,1.97e+18,10/9/2025 0:06,20,viral di sosial media oknum polisi diduga meminta pelaku pencurian motor dilepas di cikarang utara ramai di instagram wanita penggiat medsos cikarang utara kabupaten bekasi adanya unggahan video via instastory penggiat medsos bernama yang viral di mana,1.97e+18,,,in,0,0,20,https://x.com/undefined/status/1965567572230987871,8.88e+17,Polisi,5425
5425,1.97e+18,10/9/2025 0:06,0,percuma melawan polisi mereka alat negara mwnding doakan ajarkan agar sabar didik diri sendiri sabar baru didik mereka sabar parah sih memang bukan kapolrinya juga tapi presidennya yang kemarin,1.97e+18,,,in,0,1,0,https://x.com/undefined/status/1965567477305544948,52386995.0,Polisi,5426
5426,1.97e+18,10/9/2025 0:06,1,bukankah polisi sudah punya akpol stik itu didayagunakan stla untuk mengurangi pengangguran,1.97e+18,https://pbs.twimg.com/amplify_video_thumb/1965567191522443265/img/BSGR9zOip6w3L8FN.jpg,,in,0,0,0,https://x.com/undefined/status/1965567474788958475,351134369.0,Polisi,5427
5427,1.97e+18,10/9/2025 0:05,0,kalau polisi disini mungin juga ada yang mau seperti begini stand dengan protesters tapi takut sama atasan karena balik ke kantor bisa digebukin senior,1.97e+18,,itsisnaa,in,0,1,0,https://x.com/undefined/status/1965567222748938530,122617686.0,Polisi,5428
5428,1.97e+18,10/9/2025 0:04,0,isilop lalin sama yang lain kerjanya tidak jauh beda you ada orang mau nyebrang tidak dibantuin malah berdiri doang disamping mobil polisi lihatin doang giliran yang nyebrang sudah bisa malah baru mendekat kocak tawa (laugh),1.97e+18,,dhaintly,in,0,0,0,https://x.com/undefined/status/1965567065571619327,1.9e+18,Polisi,5429
5429,1.97e+18,10/9/2025 0:04,0,itu bedanya kita dengan nepal mungkin polisi nepal tidak dimanja oleh pemerintah jadi berani lawan pemerintah disini sih polisi dapat penuh servis jadi tidak mungkin melawan sumber kekayaan mereka,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965567006171857131,1.63e+18,Polisi,5430
5430,1.96e+18,10/9/2025 0:04,1,tangkap sopir pelaku penggelapan yang bawa kabur uang bank role play miliar polisi turut amankan rekan yang bantu pelarian pelaku,1.97e+18,,Ayun240307,in,0,0,0,https://x.com/undefined/status/1965566912123048136,2712339333.0,Polisi,5431
5431,1.97e+18,10/9/2025 0:03,0,enak sekali you nepal kalau disini polisi di nenen pejabat makanya jadi kacung,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965566864094056820,1.14e+18,Polisi,5432
5432,1.97e+18,10/9/2025 0:03,1,pelapornya polisi kan,1.97e+18,https://pbs.twimg.com/ext_tw_video_thumb/1965566687744552960/pu/img/Edv1l2fRgvWwLYLS.jpg,,in,0,0,1,https://x.com/undefined/status/1965566832045350944,1.71e+18,Polisi,5433
5433,1.97e+18,10/9/2025 0:02,0,setuju bicara perlu obyektif dan rasional apalagi dari figur publik terkait pernyataan menko yusril soal tidak ada pelanggaran ham di penanganan tahanan demo sumber seperti hrw melaporkan ribuan penangkapan dan tudingan kekerasan polisi sejak agustus sementara pemerintah,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965566587907571904,1.59e+18,Polisi,5434
5434,1.97e+18,10/9/2025 0:02,0,dugaan pidana tanpa azas praduga tidak bersalah jadi ingat tuduhan relative of yours suryo ke pakde jokowi kan mereka bukan polisi,1.97e+18,,PresidenKopi,in,0,0,0,https://x.com/undefined/status/1965566482970280161,1.02e+18,Polisi,5435
5435,1.97e+18,10/9/2025 0:02,0,harusnya polisi memberi contoh cara berkendara yang baik,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965566439118832063,1467505729.0,Polisi,5436
5436,1.97e+18,10/9/2025 0:01,0,ini yang ingin aku lempar ke leftist amplifier that's ok both sidesm orang yang selalu bacot demonstran dan polisi samasama perlu dilindungi jangan dibenturkan polisi juga hanya menjalankan tugasnya suka jancok tugas yang dikasih ke kamu tidak mungkin spesifik keroyok siapapun di kerumunan itu,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965566258495324610,1.72e+18,Polisi,5437
5437,1.97e+18,9/9/2025 23:33,45,kalau di indonesia polisi yang terluka langsung jadi jenderal you kan,1.97e+18,,controversweet,in,0,0,0,https://x.com/undefined/status/1965559249268072613,1.71e+18,Polisi,5438
5438,1.97e+18,9/9/2025 23:33,1,polisi indonesia my sudah tidak napak tanah seperti rasanya uang gajian die bukan dari pajak rakyat saja,1.97e+18,https://pbs.twimg.com/media/G0cRsw-akAAQgf0.jpg,,in,0,0,0,https://x.com/undefined/status/1965559228380446798,9.87e+17,Polisi,5439
5439,1.97e+18,9/9/2025 23:33,1,profil juinta omboh komandan satuan siber tni yang adukan ferry malaka proyek ke polisi,1.97e+18,,controversweet,in,0,0,0,https://x.com/undefined/status/1965559194779877599,1.53e+18,Polisi,5440
5440,1.97e+18,9/9/2025 23:32,0,rumah aku sudah 3x kemalingan bad game awalnya mengadu ke polisi tidak di proses mengadu ke pemerintah daerah bilangnya kenapa tidak mengadu polisi lempar lemparan memang buy it now atang,1.97e+18,,Yusrilihza_Mhd,in,0,0,0,https://x.com/undefined/status/1965558932874887462,1.93e+18,Polisi,5441
5441,1.97e+18,9/9/2025 23:31,0,breaking news beberapa polisi telah bergabung dengan pihak pengunjuk rasa di kathmandu nepal sementara di sini polisi menembaki pendemo dengan flatulence blanked mata dan peluru karet bahkan melindasnya dengan barakuda,1.97e+18,,Untuk_Pelupa,in,0,0,2,https://x.com/undefined/status/1965558774527394266,1.72e+18,Polisi,5442
5442,1.97e+18,9/9/2025 23:30,0,anjirngeribgtdi indonesia saja polisi sudah seram bgtini lebih seram,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965558566699602141,85390931.0,Polisi,5443
5443,1.97e+18,9/9/2025 23:30,0,tetap saja beberapa dari mereka bunuh orang polisi adalah tidak your friend,1.97e+18,,as_siglie,in,0,0,0,https://x.com/undefined/status/1965558565822980449,1.55e+18,Polisi,5444
5444,1.97e+18,9/9/2025 23:30,1322,aneh sangat polisi nepal,1.97e+18,,controversweet,in,23,21,167,https://x.com/undefined/status/1965558493160903017,2915340151.0,Polisi,5445
5445,1.97e+18,9/9/2025 23:30,0,polisi di sana waras polisi di sini edan semua kok,1.97e+18,,BudiBukanIntel,in,0,0,0,https://x.com/undefined/status/1965558450123161717,1.46e+18,Polisi,5446
5446,1.97e+18,9/9/2025 23:30,0,giniloh kalau jadi polisi,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965558412198236499,1.56e+18,Polisi,5447
5447,1.97e+18,9/9/2025 23:30,0,polisi yang baik hati,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965558404828495923,1578222594.0,Polisi,5448
5448,1.97e+18,9/9/2025 23:30,0,polisi yang baik bukan polisi indonesia,1.97e+18,,richgoddessdin,in,0,0,0,https://x.com/undefined/status/1965558365750460857,1.9e+18,Polisi,5449
5449,1.97e+18,9/9/2025 23:28,126,betul dan sependek yang aku baca juga belum pernah kejadian perlawanan semasif ini di sana dan tidak seperti di sini yang anggarannya sudah my besar tapi teargas kadaluarsa tetap dipakai tapi kalau dibilang tidak represif polisi mereka di awal sudah buka fire dan menyerang tempat ibadah,1.97e+18,https://pbs.twimg.com/media/G0cQYAHaYAAFVFA.jpg,,in,4,17,53,https://x.com/undefined/status/1965557887222341857,1.88e+18,Polisi,5450
5450,1.97e+18,9/9/2025 23:27,0,bapak polisi tolong tegas beri hukuman mati percaya doh orang seperti begini tidak akan berhenti berbuat keji mental dia sudah psycho jika dia dibebaskan dia akan melakukan hal sama tapi lebih rapi bayangkan korban adalah kelurgamu kalau tidak tegas bisa jadi karma,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965557733085905348,1.34e+18,Polisi,5451
