conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,Keyword,ID
1.97E+18,10/9/2025 14:53,0,https://t.co/2urhEGLPG2 Motif Pembunuhan Berencana Satu Keluarga di Indramayu Berhasil Diungkap Polisi #Malam #Denpasar #Kamil #Murah #Murah https://t.co/bLmDpRWU2j,1.97E+18,,GoodRecom,in,0,0,0,https://x.com/undefined/status/1965790865336807612,561900545,Polisi,3718
1.97E+18,10/9/2025 14:53,0,Dari sekian banyak polisi seluruh Indonesia ada berapa orang yang bisa diandalkan ? Ada data nggak polisi mana saja yang profesional ?! Kenapa mereka tidak dinaikan pangkat &amp; dijadikan para petinggi kepolisian ?!,1.97E+18,,knownjohan,in,0,0,0,https://x.com/undefined/status/1965790725863575613,9.09E+17,Polisi,3719
1.94E+18,10/9/2025 14:52,0,@TirtoID apakah ini jg bagian drpd rekayasa kasus? biasa polisi lakukan jika melibatkan anggotanya.,1.97E+18,,grok,in,0,2,0,https://x.com/undefined/status/1965790573887185154,70828230,Polisi,3720
1.97E+18,10/9/2025 14:52,0,kenapa kamu mau jadi polisi? https://t.co/eTC888D5y4,1.97E+18,,banzaivns,in,0,2,0,https://x.com/undefined/status/1965790401018904805,1.65E+18,Polisi,3721
1.97E+18,10/9/2025 14:51,0,ngedit faceswap begini ternyata susah lu liat aja itu lehernya jere gede bgt kayak polisi tidur tapi gapapa yang penting gapake ai,1.97E+18,https://pbs.twimg.com/media/G0fj1sxbMAAOtFt.jpg,,in,0,0,0,https://x.com/undefined/status/1965790306810601514,7.66E+17,Polisi,3722
1.97E+18,10/9/2025 14:51,0,Polisi Tetapkan 36 Tersangka Perusakan Mapolres Blitar https://t.co/ZiQtX9aCbY,1.97E+18,,knownjohan,in,0,0,0,https://x.com/undefined/status/1965790155115225452,9.09E+17,Polisi,3723
1.97E+18,10/9/2025 14:49,0,@randomable_ Loh kok ngene jancok i polisi saiki koyok taek kabeh,1.97E+18,,TirtoID,in,0,0,0,https://x.com/undefined/status/1965789822955729370,1.59E+18,Polisi,3724
1.97E+18,10/9/2025 14:48,0,Viral Oknum Polisi Tolak Laporan Warga Kasus Pencurian Motor Kapolres Metro Bekasi Minta Maaf https://t.co/Zn9r5pQsmn,1.97E+18,https://pbs.twimg.com/media/G0fjNFDbQAAbkkI.jpg,,in,0,0,0,https://x.com/undefined/status/1965789581644808684,1.46E+18,Polisi,3725
1.97E+18,10/9/2025 14:47,0,Nah ...masuk akal...polisi nya ngapain ga ronda ?!!,1.97E+18,,,in,0,0,0,https://x.com/undefined/status/1965789240362782772,1.94E+18,Polisi,3726
1.97E+18,10/9/2025 14:45,0,POLDA BANTEN GALAKKAN PROGRAM POLISI PEDULI PENDIDIKAN DENGAN MENJADI IRUP DI SEKOLAH-SEKOLAH Serang 9 September 2025 Polda Banten menggelar program Polisi Peduli Pendidikan dengan mengerahkan seluruh Pejabat Utama (PJU) untuk menjadi Inspektur Upacara (Irup) di sekolah- https://t.co/IGihrcmshb,1.97E+18,,,in,0,0,0,https://x.com/undefined/status/1965788841723179173,1578222594,Polisi,3727
1.97E+18,10/9/2025 14:45,0,@sosmedkeras baru kemaren ghibah sama chindo2 sby soal kualitas polisi indo yang begini wakakaka,1.97E+18,,randomable_,in,0,0,0,https://x.com/undefined/status/1965788722227806266,1.37E+18,Polisi,3728
1.97E+18,10/9/2025 14:45,1,@humasrestrobek @neVerAl0nely__ Aduh kumaha polisi th gawena kie gening eeuy piraku kudu mangul duit karek d garap,1.97E+18,,,in,1,3,0,https://x.com/undefined/status/1965788603914871216,132078023,Polisi,3729
1.97E+18,10/9/2025 14:44,0,@nauvalarif14579 @sbyfess Dr sidik jari korban sama dg Sidik Jari KTP online tercatat dlm data Dukcapil Polisi gunakan alat Anyway jangan sampe kau tau kau PNY niat tuk mengembalikan metode spy TDK terlacak Jauhi kriminalisasi Jika hubungan gak sehat red flag lbh baik putus/cerai! Jgn membunuh atw KDRT!,1.97E+18,,,in,0,0,0,https://x.com/undefined/status/1965788416421007841,1.63E+18,Polisi,3730
1.97E+18,10/9/2025 14:44,0,@sabrinaazel Lah? Kepala polisi ind ga becus sampe skrg masih betah2 aja tuh bertengger. Anak buahnya ya beginilah,1.97E+18,https://pbs.twimg.com/media/G0fiH6NbYAA1eC6.jpg,,in,0,0,0,https://x.com/undefined/status/1965788390483460204,1.59E+18,Polisi,3731
1.97E+18,10/9/2025 14:41,0,@prabowo @gibran_tweet @DPR_RI @DPDRI @KPK_RI Jika benar uang aspirasi masyarakat tidak dibelanjakan secara riil lebih baik disetop. Uangnya buat menaikan gaji anggota TNI @Puspen_TNI dan gaji Polisi @DivHumas_Polri yang sudah berkorban demi pengamanan @DPR_RI,1.97E+18,,sosmedkeras,in,0,0,0,https://x.com/undefined/status/1965787741087776994,1.88E+18,Polisi,3732
1.97E+18,10/9/2025 14:41,0,@sunoowim mana ada bapak gua polisi tidur. kalau hamsternya begini lucukan? https://t.co/k3qMoPKDgW,1.97E+18,,humasrestrobek,in,0,0,0,https://x.com/undefined/status/1965787688625397981,1.26E+18,Polisi,3733
1.97E+18,10/9/2025 14:40,0,@kompascom Nah kayak gini mendingan polisi ditugaskan untuk jaga aja agar pencurian menurun,1.97E+18,,nauvalarif14579,in,0,0,0,https://x.com/undefined/status/1965787578323669340,772051172,Polisi,3734
1.97E+18,10/9/2025 14:40,0,@EkoDwiSant73293 @sabdamhusein @Mdy_Asmara1701 @SianiparRismon Oke mari kita teliti bareng sebagai peneliti . Dari cek langsung sumber resmi: UGM konfirmasi Jokowi lulus 1985 (pernyataan Rektor Ova Emilia 22 Agustus 2025) dokumen ada tapi di tangan polisi. Bareskrim hentikan penyelidikan Juli 2025 karena tak ada bukti palsu (SP3D). Meski,1.97E+18,,sabrinaazel,in,0,0,0,https://x.com/undefined/status/1965787481472979299,74439672,Polisi,3735
1.97E+18,10/9/2025 14:40,0,@GoodRecom polisi nya bangsat,1.97E+18,,sir_usil,in,0,2,0,https://x.com/undefined/status/1965787461638041810,1173836558,Polisi,3736
1.96E+18,10/9/2025 14:39,0,@arcassaka langsung urus ktpnya dulu ajaa cas tp minta surat keterangan kehilangan dl ke polisi biasanya repot emang kl udh barang penting yg ilang,1.97E+18,https://pbs.twimg.com/tweet_video_thumb/G0fhFDZakAAwSqo.jpg,sunoowim,in,0,1,0,https://x.com/undefined/status/1965787245857874359,1.12E+18,Polisi,3737
1.97E+18,10/9/2025 14:38,0,@BiLLRaY2019 @mumungwisnu_1 Betul juga ya Kerja nya polisi apa sih Nata lalu lintas pagi hari tak ada,1.97E+18,,kompascom,in,1,0,0,https://x.com/undefined/status/1965787013250170886,2953181006,Polisi,3738
1.97E+18,10/9/2025 14:38,0,@tanyakanrl Fungsinya polisi selain untuk menjilati kaki pejabat korup apa ya @CCICPolri,1.97E+18,,EkoDwiSant73293,in,0,0,0,https://x.com/undefined/status/1965787006602293455,1.72E+18,Polisi,3739
1.97E+18,10/9/2025 14:37,0,@BiLLRaY2019 Mending cari penumpang pak dah bener tuh syruh polisi yg ngronda.‍‍‍,1.97E+18,,GoodRecom,in,0,0,0,https://x.com/undefined/status/1965786799453983134,1.94E+18,Polisi,3740
1.97E+18,10/9/2025 14:37,0,@BiLLRaY2019 Polisi aja suruh jadi ronda malam. Banyak yg makan gaji buta di kantor pada tidur makanya perut pada buncit2. Suruh si robot sama polisi anjing temanin yg ronda malam,1.97E+18,,arcassaka,in,0,1,0,https://x.com/undefined/status/1965786610320241059,1.95E+18,Polisi,3741
1.97E+18,10/9/2025 14:37,5,apa alasanmu masuk polisi,1.97E+18,,BiLLRaY2019,in,0,0,1,https://x.com/undefined/status/1965786609024135278,1.43E+18,Polisi,3742
1.97E+18,10/9/2025 14:36,0,@sofiesyarief kecuali yg mogok polisi malah aman sih,1.97E+18,,tanyakanrl,in,0,0,0,https://x.com/undefined/status/1965786541386776607,1.56E+18,Polisi,3743
1.97E+18,10/9/2025 14:36,3,@PresidenKopi Kalo di haruskan lulusan sarjana gimana dengan orang yang cuma lulusan SMA latar belakang keluarga kurang dalam ekonomi? Apa gak boleh jadi polisi? Lagian kebanyakan yang malah jadi polisi itu jalur duit. Profesi di beli pakai duit juga salah.,1.97E+18,,BiLLRaY2019,in,0,0,1,https://x.com/undefined/status/1965786392019308971,1.84E+18,Polisi,3744
1.97E+18,10/9/2025 14:35,28,@toe_giman Pertanyaan Fery Irwandi dlm sebuah acara TV Siapa lagi yang bisa Kita Percaya? ketika ada Seorang Anggota TNI tertangkap Polisi saat Demo Agustus 2025 kmrn. Pertanyaan yg mengusik TNI. Apakah secetek itu bersikap agar dinilai bisa dipercaya??! Sudah ketularan #VirusPlongo kah?,1.97E+18,,BiLLRaY2019,in,0,0,5,https://x.com/undefined/status/1965786168165032253,1.86E+18,Polisi,3745
1.97E+18,10/9/2025 14:35,0,kocak beud. ada fanwar berujung laporan polisi. HEI INI CMN KPOP barusan tengok panncafe,1.97E+18,,,in,0,0,0,https://x.com/undefined/status/1965786157691879659,1.92E+18,Polisi,3746
1.97E+18,10/9/2025 14:35,0,@MARQUEZ__93 @jedayat4 @prabowo @bang_dasco Kapolri : 1. Patung Polisi. 2. Polisi tidur. 3. Masa iya Almarhum Paak Hoegeng.,1.97E+18,,sofiesyarief,in,0,1,0,https://x.com/undefined/status/1965786132467335629,4036695433,Polisi,3747
1.97E+18,10/9/2025 14:35,0,Anggota polisi yang paling rendah jauh dari hidup layak. Anggota TNI yang paling rendah jauh dari hidup layak. ASN yang paling rendah jauh dari hidup layak. Ketimpangan pendapatan antara Pejabat tinggi dan bawahan bisa menjadi pemicu api dalam sekam. Pak @prabowo @gibran_tweet,1.97E+18,,PresidenKopi,in,0,1,0,https://x.com/undefined/status/1965786112401842679,1.55E+18,Polisi,3748
1.97E+18,10/9/2025 14:34,0,@Resty_J_Cayah @Adi_Wicaksono TNI rasa Polisi,1.97E+18,,toe_giman,in,0,1,0,https://x.com/undefined/status/1965785973310259351,1.69E+18,Polisi,3749
1.97E+18,10/9/2025 14:33,0,@Engellbertha @dinolamb_0810 @tanyarlfes Gilaaa baru tau lohh disini malah jadi org kulit putih ya yang kena rasis jadi keingat kasusnya boyd kalo gasalah namanya yg lehernya di injak polisi white dn emg si beritanya booming sedunia beda dgn yg ini bahkan kasus korban ini ternyta udh lama terjadi tp baru ke up skrng,1.97E+18,,,in,0,0,0,https://x.com/undefined/status/1965785788190429472,1.70E+18,Polisi,3750
1.97E+18,10/9/2025 14:33,0,@leonthecatto @gilbeyswhiskeyy @wongwagu1235 @hansdavidian lalu lo berharap pihak2 yg terpaksa ngasih 100-200rb atau 1-2jt ke oknum2 sialan itu mau mengikuti proses hukum yg melelahkan dan potensi menghabiskan uang lebih banyak lg? lo realistis dulu! lo itu hidup di negara yg ad maling motor dibawa ke kantor polisi tp sama polisinya,1.97E+18,,MARQUEZ__93,in,0,1,0,https://x.com/undefined/status/1965785712407761385,1.62E+18,Polisi,3751
1.97E+18,10/9/2025 14:31,0,@SantorinisSun Lah polisinya ngapain. Kok masih rakyat terus yg digasak. Yg waktu Siang kerja cari duit buat gaji polisi. Nah polisinya ngapain,1.97E+18,,sir_usil,in,0,1,0,https://x.com/undefined/status/1965785149418991635,1173836558,Polisi,3752
1.97E+18,10/9/2025 14:30,0,POLISI GOBLOKK,1.97E+18,,Resty_J_Cayah,in,0,0,0,https://x.com/undefined/status/1965785021203227009,101113536,Polisi,3753
1.97E+18,10/9/2025 14:30,31,Ini kesimpulannya ya.. Polisi sebut TNI tidak bisa laporkan Ferry Irwandi.. https://t.co/1Vk6WbVq8Y,1.97E+18,,Engellbertha,in,0,2,0,https://x.com/undefined/status/1965784830475751471,1.01E+18,Polisi,3754
1.97E+18,10/9/2025 14:29,0,Perkara instastory provokator bakar kantor polisi. Layak di proses klo ga ngerasa bersalah ya praperadilan aja jgn kebiasaan bebasin orang pakai opini publik.,1.97E+18,,leonthecatto,in,0,1,0,https://x.com/undefined/status/1965784808895991903,1.63E+18,Polisi,3755
1.97E+18,10/9/2025 14:29,0,Viral Warga Tangkap Maling tapi Tak Diproses Polisi karena Tak Ada LP: Udah Lepasin Lagi Aja https://t.co/MBhBb6tzkk,1.97E+18,,SantorinisSun,in,0,1,0,https://x.com/undefined/status/1965784797806231667,1.81E+18,Polisi,3756
1.97E+18,10/9/2025 14:29,0,Polisi nchini Nepal walikuwa against wananchi ila wakanyoosha mikono juu. Viongozi wamekimbia wao ndio wakawa chambo. #Tutaamka! https://t.co/giTnvm0Bwq,1.97E+18,,,in,0,0,0,https://x.com/undefined/status/1965784774737641522,599013361,Polisi,3757
1.97E+18,10/9/2025 14:26,86,@Lilanoclla Respons masyarakat ke police brutality juga pasif banget (takut keknya). Soalnya ada beberapa video polisi ngegebukin orang di ruang publik di tengah kota. Masyarakatnya pura2 gak lihat. Kalo di sini kan udah pasti kita kerubungin tuh Polres Amit2 jgn sampe selevel itu dah kita,1.97E+18,https://pbs.twimg.com/amplify_video_thumb/1965783480396320768/img/Lmkz6HGDgvhJbYeA.jpg,,in,2,3,43,https://x.com/undefined/status/1965783853118976505,1.34E+18,Polisi,3758
1.97E+18,10/9/2025 14:25,17,@PresidenKopi Biar kata POLISI lulusan S3 kalo DPR nya DONGO... ya tetep akan berbenturan sama masyarakat orang protapnya mereka mengamankan DEMO. Ya yang bikin DEMO laah yang harus dibenerin dicari yang PINTER (GAK DONGO) punya iman (GAK KORUPSI) dan punya hati nurani (PEKA). Paham DPR?,1.97E+18,,,in,0,0,6,https://x.com/undefined/status/1965783709355049463,2459065278,Polisi,3759
1.97E+18,10/9/2025 14:25,28,@PresidenKopi Biar kata POLISI lulusan S3 kalo DPR nya DONGO... ya tetep akan berbenturan sama masyarakat orang protapnya mereka mengamankan DEMO. Ya yang bikin DEMO laah yang harus dibenerin... dicari yang PINTER (GAK DONGO) punya iman (GAK KORUPSI) dan punya hati nurani (PEKA). Paham DPR?,1.97E+18,,,in,0,3,25,https://x.com/undefined/status/1965783671690195302,8.88E+17,Polisi,3760
1.97E+18,10/9/2025 14:25,1,@gruusomeflower @Marvelsd_ soalnya bukan polisi indo kak,1.97E+18,https://pbs.twimg.com/amplify_video_thumb/1965783467548979200/img/k6_D6y48-9AzZyaO.jpg,,in,0,0,1,https://x.com/undefined/status/1965783606242210003,1.89E+18,Polisi,3761
1.97E+18,10/9/2025 14:24,0,Harusnya polisi di konoha seperti ini. Lepaskan seragamnya ikut membela warga sipil yang menggajunya menuntut hak rakyat untuk mendapatkan keadilan.,1.97E+18,,Lilanoclla,in,0,0,0,https://x.com/undefined/status/1965783437077553309,360397438,Polisi,3762
1.97E+18,10/9/2025 14:24,0,@hachuhats Tapi aku bukan polisi,1.97E+18,,PresidenKopi,in,0,0,0,https://x.com/undefined/status/1965783430001819667,830713141,Polisi,3763
1.97E+18,10/9/2025 14:23,0,udah dong ya allah ciledug di sweeping polisi mulu https://t.co/an6kffLkEF,1.97E+18,,PresidenKopi,in,0,0,0,https://x.com/undefined/status/1965783308610289897,830713141,Polisi,3764
1.97E+18,10/9/2025 14:23,0,aku adalah polisi siber yang ngga dibayar itu https://t.co/Pv2JXiIRaN,1.97E+18,,gruusomeflower,in,0,0,0,https://x.com/undefined/status/1965783209687601488,1.80E+18,Polisi,3765
1.97E+18,10/9/2025 14:23,0,@tbzuieon Tetep pak polisi deh cuma pas ngisi daya ke peelen ,1.97E+18,,,in,0,0,0,https://x.com/undefined/status/1965783109078843497,1.76E+18,Polisi,3766
1.97E+18,10/9/2025 14:22,0,@didiek_murdock Bubarin brimob Brimob itu polisi yg ingin menyaingi TNI Di dunia ngk ada brimob Polisi itu sipil bukan tentara,1.97E+18,,hachuhats,in,0,1,0,https://x.com/undefined/status/1965782950840328232,1.36E+18,Polisi,3767
1.97E+18,10/9/2025 14:22,0,targetnya nyindir polisi indo niccc,1.97E+18,https://pbs.twimg.com/media/G0fdHEvaoAA1IYH.jpg,,in,0,0,0,https://x.com/undefined/status/1965782888156451115,1.25E+18,Polisi,3768
1.97E+18,10/9/2025 14:22,0,@PetugasDumay @YadinMars @Yusrilihza_Mhd @AhmadSahidah Jokower Ahoker alias Polisi SAMBO Bangsat-Keparat ,1.97E+18,https://pbs.twimg.com/media/G0fdG9zagAEDKwo.jpg,,in,0,0,0,https://x.com/undefined/status/1965782879755280733,178967773,Polisi,3769
1.97E+18,10/9/2025 14:22,0,@yoshi_sudarso Yg diceritain ebel di titik kumpul bener ternyata dia jd polisi doooong wkwkwk,1.97E+18,,tbzuieon,in,0,1,0,https://x.com/undefined/status/1965782851749871850,258700046,Polisi,3770
1.97E+18,10/9/2025 14:21,0,Tidak sulit bagi polisi menangkap tersangka penipuan jika mau koordinasi dan bergerak cepat seperti yg dilakukan Polresta Kendari.,1.97E+18,,didiek_murdock,in,0,0,0,https://x.com/undefined/status/1965782759043125728,1.61E+18,Polisi,3771
1.97E+18,10/9/2025 14:21,0,@GoodRecom Polisi makan gaji buta,1.97E+18,,,in,0,0,0,https://x.com/undefined/status/1965782731448807934,1.68E+18,Polisi,3772
1.97E+18,10/9/2025 14:21,0,@BiLLRaY2019 gedein aja lapas trus polisi tangkapin semua maling n bndar narkoba.. beres datanya kan ada,1.97E+18,,PetugasDumay,in,0,0,0,https://x.com/undefined/status/1965782684141256830,1355129413,Polisi,3773
1.97E+18,10/9/2025 14:21,1,Robot dituding Makar lalu tersinggung. Kemudian laporan ke polisi hendak memidanakan orang yang mengucapkannya. Kira-kira seperti itu bila saya ibaratkan Lembaga TNI tersebut sejatinya tidak berperasaan...,1.97E+18,,yoshi_sudarso,in,0,0,0,https://x.com/undefined/status/1965782628826862029,9.79E+17,Polisi,3774
1.97E+18,10/9/2025 14:20,0,@lantip @ibnux Tidak bisakah ini diproses segera @Divpropam @DivHumas_Polri sekalian periksa polisi yg bertugas kenapa ada pembiaran spt ini dlm kurun wkt yg lama.,1.97E+18,,,in,0,0,0,https://x.com/undefined/status/1965782352795418701,1.85E+18,Polisi,3775
1.97E+18,10/9/2025 14:18,0,@jogja_sulis @NayDonuts Di Indonesia kelompok anarko sering dikaitkan dengan gerakan anarko-sindikalis yang anti-otoritas dan anti-kapitalis tanpa afiliasi partai politik resmi. Mereka muncul di demo buruh/mahasiswa (seperti Mei &amp; Agustus 2025) tapi dituduh sebagai penyusup oleh polisi dan serikat,1.97E+18,,GoodRecom,in,0,0,0,https://x.com/undefined/status/1965781922656997475,1.65E+18,Polisi,3776
1.97E+18,10/9/2025 14:18,3,Pria bernama Agusdi (26) diduga melakukan pungutan liar (pungli) terhadap sopir bus pariwisata di kawasan wisata Malibo Anai Padang Pariaman ditangkap polisi pada Selasa (9/9/2025). https://t.co/8ifFnoqysU,1.97E+18,,BiLLRaY2019,in,0,0,1,https://x.com/undefined/status/1965781842587701348,1.21E+18,Polisi,3777
1.97E+18,10/9/2025 14:17,13,Polisi Tangkap Penikam Guru dan Pelajar di Antibes Prancis https://t.co/xpCEFk7hIg,1.97E+18,,,in,0,0,0,https://x.com/undefined/status/1965781694210048216,30201110,Polisi,3778
1.97E+18,10/9/2025 14:17,4,Dih rakyat lagi aja disuruh kerja jaga keamanan Polisi ngapain sama TNI?,1.97E+18,,lantip,in,0,0,0,https://x.com/undefined/status/1965781611661939186,78644507,Polisi,3779
1.97E+18,10/9/2025 14:16,0,@catchmeupco Pak Tito knapa ga Bapak aj dan jajaran polisi bimbingan Pak Tito yg Siskamling? Kita sudah capek kerja cari uang buat buat menggajih Bapak dan para aparat baju coklat. Suruh mereka yg sdh Pak Tito didik itu utk jaga keamanan dalam negeri Pak. Insya Allah aman dan amanah. Aamiin,1.97E+18,,jogja_sulis,in,0,1,0,https://x.com/undefined/status/1965781500865208450,1.72E+18,Polisi,3780
1.97E+18,10/9/2025 14:15,1,@NenkMonica polisi nepal mungkin digaji rendah dan gag punyak bisnis bekingan kayaq di konoha jadi polisi nepal mudah menyerah konoha gajinya jg rendah tapi kan dapet bagi hasil jarahan plus bisnis bekingan jadi gag mungkin menyerah justru harus tambah kejam kalog periuk dapur gag mau,1.97E+18,https://pbs.twimg.com/media/G0fbhIUaIAA-0WW.jpg,,in,0,0,0,https://x.com/undefined/status/1965781276948058577,1.89E+18,Polisi,3781
1.97E+18,10/9/2025 14:15,0,@parachieetamol Sok jadi polisi mana negurnya langsung di tl gituu lagii,1.97E+18,,,in,0,0,0,https://x.com/undefined/status/1965781268886343883,1578222594,Polisi,3782
1.97E+18,10/9/2025 14:15,0,Ayang aku ilang kalo lapor polisi dibantuin ga ya kira kira,1.97E+18,,,in,0,0,0,https://x.com/undefined/status/1965781263622742206,105695916,Polisi,3783
1.97E+18,10/9/2025 14:15,0,@gakisoarim tinggal nunggu dikasih surat cinta polisi,1.97E+18,,catchmeupco,in,0,0,0,https://x.com/undefined/status/1965781196299960500,335158475,Polisi,3784
1.97E+18,10/9/2025 14:15,30,Di Nepal rakyat melawan polisi karena mereka bagian dari korupsi. Di Indonesia? Bedanya tipis. Polisi bukan lagi pengayom tapi penjaga kepentingan oligarki dan elit. Rakyat muak.,1.97E+18,,NenkMonica,in,0,5,6,https://x.com/undefined/status/1965781177429610699,1.28E+18,Polisi,3785
1.97E+18,10/9/2025 14:15,0,Kalo gini tuh masi disebut oknum bukan sih? Keknya banyak bener oknum nya wkwkwk. Awas aje kalo masih dibelain Polisi kontollllk gakguna bjir https://t.co/6Qp8MGlZS1,1.97E+18,,parachieetamol,in,0,0,0,https://x.com/undefined/status/1965781067971059754,1.39E+18,Polisi,3786
1.97E+18,10/9/2025 14:14,5,@somexthread Mungkin pak pol ini sdh Bosan jd Polisi.,1.97E+18,,,in,0,2,0,https://x.com/undefined/status/1965781028079030313,1.12E+18,Polisi,3787
1.97E+18,10/9/2025 14:14,0,@BiLLRaY2019 @fadlizon mendagri punya sosmed ngak sih di cikarang ada maling motor ketangkep sma warga di anter ke polisi malah suruh ddilepasin,1.97E+18,,gakisoarim,in,0,0,0,https://x.com/undefined/status/1965781019354972364,1.93E+18,Polisi,3788
1.97E+18,10/9/2025 14:14,12,Kematian Gajah Sumatera di TNTN Jadi Sorotan Polisi Lakukan Investigasi https://t.co/5PuiSofCa6,1.97E+18,,,in,1,1,4,https://x.com/undefined/status/1965780865302348125,1.48E+18,Polisi,3789
1.97E+18,10/9/2025 14:13,4,@KangSemproel Ancongming tidak tertarikkah jd pembina polisi nepal??,1.97E+18,https://pbs.twimg.com/media/G0fbNniaMAAmLi_.jpg,,in,0,0,1,https://x.com/undefined/status/1965780796616458574,1.32E+18,Polisi,3790
1.97E+18,10/9/2025 14:13,0,@DuniaSlaveDunia Wanafundishwa nini shuleni? Jamii inapotoka hakuna maadili we kiongozi mkuu wa nchi anakula na wapiga deal wa nchi hii. Kiziga katapeli fedha za uniform za polisi lakini ndiyo Kila siku Yuko Ikulu mtu mwema Lissu Yuko jera!! Kwanamna hii maadili yanatokea vipi kwenye nchi?,1.97E+18,,somexthread,in,0,0,0,https://x.com/undefined/status/1965780758636994915,8.01E+17,Polisi,3791
1.97E+18,10/9/2025 14:13,0,@Divpropam @sabrinaazel lngs sp3 min.. biar tdk merasa superior pdhl tugas utamanya mengayomi.. msh bnyk yg layak jd polisi di negara ini..,1.97E+18,,BiLLRaY2019,in,0,1,0,https://x.com/undefined/status/1965780617020440614,1.60E+18,Polisi,3792
1.97E+18,10/9/2025 14:12,0,Setelah serangkaian penyelidikan dan alat bukti dinyatakan lengkap polisi menangkap NAT di Bandara Haluoleo. Penangkapan bertepatan saat NAT berencana melakukan perjalanan ke Makassar.,1.97E+18,,,in,0,0,0,https://x.com/undefined/status/1965780545390195016,4144624752,Polisi,3793
1.97E+18,10/9/2025 14:12,0,@gundala2221 @taufik_q @RickyKardjono @Ary_PrasKe2 @BintangeSakti @adrianteja @andreas_ardetta @AnggodoJosh @antoniusdwisap1 Ketika para politisi mau mulai bikin budaya korup.. APH adalah kelompok luar pertama yg diajak ikut bikin budaya korup.. lalu keduanya bermain dg para pebisnis besar. Lalu ada kelompok2 polisi yg diam2 kerjasama dg boss2 preman penyelundup pejudi prostitusi bandar narkoba.,1.97E+18,,KangSemproel,in,0,0,0,https://x.com/undefined/status/1965780471134257512,1.70E+18,Polisi,3794
1.97E+18,10/9/2025 14:12,9,@Goo9le_Fiv3 Di Nepal polisi nembak mati 19 tewas kayaknya. Kok gk disebut kak?,1.97E+18,,DuniaSlaveDunia,in,0,0,2,https://x.com/undefined/status/1965780325000532130,1.83E+18,Polisi,3795
1.97E+18,10/9/2025 14:10,0,..pecat! polisi ini melindungi pelaku kejahatan... @ListyoSigitP @DivHumas_Polri @Divpropam,1.97E+18,,Divpropam,in,0,0,0,https://x.com/undefined/status/1965780044808335791,78644507,Polisi,3796
1.97E+18,10/9/2025 14:10,0,gue enek bgt sama saudara yg selalu mengumbul-umbulkan polisi penjilat bgt aseli dia polisi aja bukan coi cuman jd orang yg dipilih akhir waktu ada kerjaan aja,1.97E+18,,v1_souls,in,0,1,0,https://x.com/undefined/status/1965779847424381153,1.85E+18,Polisi,3797
1.97E+18,10/9/2025 14:09,2,@parkyoriii dia tuh polisi layout kh...,1.97E+18,,gundala2221,in,0,0,1,https://x.com/undefined/status/1965779716755091882,1.20E+18,Polisi,3798
1.97E+18,10/9/2025 14:09,1,Polisi menangkap perempuan berinisial NAT (22) atas dugaan kasus penipuan dan penggelapan uang senilai Rp19 5 juta. Pelaku ditangkap di Bandara Haluoleo Konawe Selatan (Konsel) Sulawesi Tenggara (Sultra).,1.97E+18,,Goo9le_Fiv3,in,0,0,0,https://x.com/undefined/status/1965779546449625244,9.10E+17,Polisi,3799
1.97E+18,10/9/2025 14:08,0,@alisyarief Hati 2 polisi tentara hentikan membuli aktivis terutama feri Irwandi rakyat bisa melawan mu dg ganas kalo kau tetap represif setelah Pemerintah maaf setelah satu minggu kau hianati yg semestinya konsolidasi bukan menangkap kau pengecut Pelanggar HAM berat. Belajar ke Nepal,1.97E+18,,,in,0,0,0,https://x.com/undefined/status/1965779376248889787,1.60E+18,Polisi,3800
1.97E+18,10/9/2025 14:08,0,୨୧ Polisi Kenangan Author : Yoko Ogawa (The Memory Police) (Gramedia Pustaka Utama 2020) Rate : 3/5 ⭐ https://t.co/Szaux6G72R,1.97E+18,,,in,0,0,0,https://x.com/undefined/status/1965779328865865765,1.18E+18,Polisi,3801
1.97E+18,10/9/2025 14:08,0,Fungsi Polisi apa?,1.97E+18,,parkyoriii,in,0,1,0,https://x.com/undefined/status/1965779297303736673,1.58E+18,Polisi,3802
1.97E+18,10/9/2025 13:58,0,Hendak Kabur ke Makassar Wanita Kendari Ditangkap Polisi atas Penipuan Penjualan iPhone.,1.97E+18,,v1_souls,in,0,1,0,https://x.com/undefined/status/1965777023609299057,1.85E+18,Polisi,3803
1.97E+18,10/9/2025 13:58,0,IH PADAHAL BISA LOH PAKE ALESAN BLIND SPOT POLISI SANA SANGAT TIDAK WONDERFUL,1.97E+18,,manukahoneyland,in,0,0,0,https://x.com/undefined/status/1965777003950506438,1.65E+18,Polisi,3804
1.97E+18,10/9/2025 13:58,0,@O1ASA @pasartrejo polisi opshare,1.97E+18,https://pbs.twimg.com/media/G0fXsZiboAAf_nI.jpg,,in,1,1,0,https://x.com/undefined/status/1965776934308335786,1.74E+18,Polisi,3805
1.97E+18,10/9/2025 13:58,0,Jujur rill sih ini. Dlu gamau masuk its gara² surabaya panas sama polisi tidur di its segede gaban eh tau²nya keterima di sini ,1.97E+18,,,in,0,0,0,https://x.com/undefined/status/1965776857254801613,3106119078,Polisi,3806
